pmid	doi	pmcid	title	journal	year	first_author	url
38059501	10.5858/arpa.2023-0255-oa		Epidemiology Characteristics and Potential Cervical Cancer Screening Value of Vulvar Human Papillomavirus in Chinese Women: A Multicenter Cross-Sectional Study.	Archives of pathology & laboratory medicine	2024	Xiao Li	https://pubmed.ncbi.nlm.nih.gov/38059501/
38049773	10.1186/s12889-023-17358-0	PMC10696797	Cost-utility and budget impact analyses of cervical cancer screening using self-collected samples for HPV DNA testing in Thailand.	BMC public health	2023	Chayanis Kositamongkol	https://pubmed.ncbi.nlm.nih.gov/38049773/
38041116	10.1186/s12905-023-02733-1	PMC10690986	Application an internet facilitation in a community-based cervical cancer screening project.	BMC women's health	2023	Hui Du	https://pubmed.ncbi.nlm.nih.gov/38041116/
38035305	10.3389/fpubh.2023.1275311	PMC10687562	Co-creation of human papillomavirus self-sampling delivery strategies for cervical cancer screening in rural Zimbabwe: nominal group technique.	Frontiers in public health	2023	Mathias Dzobo	https://pubmed.ncbi.nlm.nih.gov/38035305/
38015219	10.1001/jama.2023.21471	PMC10685881	Strategies to Increase Cervical Cancer Screening With Mailed Human Papillomavirus Self-Sampling Kits: A Randomized Clinical Trial.	JAMA	2023	Rachel L Winer	https://pubmed.ncbi.nlm.nih.gov/38015219/
38012840	10.1111/1471-0528.17722		A comparison of the carbon footprint of alternative sampling approaches for cervical screening in the UK: A descriptive study.	BJOG : an international journal of obstetrics and gynaecology	2024	Maya Whittaker	https://pubmed.ncbi.nlm.nih.gov/38012840/
37989845	10.1038/s41598-023-47582-y	PMC10663460	A novel tailed primer nucleic acid test for detection of HPV 16, 18 and 45 DNA at the point of care.	Scientific reports	2023	Megan M Chang	https://pubmed.ncbi.nlm.nih.gov/37989845/
37964260	10.1186/s12889-023-17132-2	PMC10644607	Prevalence and sociodemographic predictors of high-risk vaginal human papillomavirus infection: findings from a public cervical cancer screening registry.	BMC public health	2023	Anis-Syakira Jailani	https://pubmed.ncbi.nlm.nih.gov/37964260/
37958337	10.3390/cancers15215163	PMC10648237	Acceptability to Healthcare Professionals of Home-Based HPV Self-Sampling for Cervical Screening: A French Qualitative Study Conducted in an Area with Low Access to Health Services.	Cancers	2023	Johane Le Goff	https://pubmed.ncbi.nlm.nih.gov/37958337/
37958193	10.3390/diagnostics13213297	PMC10647996	Evaluation of an Isothermal Amplification HPV Assay on Self-Collected Vaginal Samples as Compared to Clinician-Collected Cervical Samples.	Diagnostics (Basel, Switzerland)	2023	Aaron H Y Chan	https://pubmed.ncbi.nlm.nih.gov/37958193/
37935320	10.1016/j.amepre.2023.10.020	PMC12177980	Self-Sampling for Human Papillomavirus Testing: Acceptability in a U.S. Safety Net Health System.	American journal of preventive medicine	2024	Susan L Parker	https://pubmed.ncbi.nlm.nih.gov/37935320/
37927976	10.1016/j.pmedr.2023.102472	PMC10622678	Abnormal cervical cancer screening results among US Veteran and non-Veteran participants in the National Health Interview Survey (NHIS).	Preventive medicine reports	2023	Elisheva R Danan	https://pubmed.ncbi.nlm.nih.gov/37927976/
37907263	10.1136/ijgc-2023-004958		The Mulher Study: cervical cancer screening with primary HPV testing in Mozambique.	International journal of gynecological cancer : official journal of the International Gynecological Cancer Society	2023	Mila Pontremoli Salcedo	https://pubmed.ncbi.nlm.nih.gov/37907263/
37898855	10.31557/apjcp.2023.24.10.3495	PMC10770680	A Study of the Impact and Restitutive Efforts of Cervical Cancer Screening during the COVID-19 Pandemic in a Regional Cancer Centre in Eastern India.	Asian Pacific journal of cancer prevention : APJCP	2023	Sreeya Bose	https://pubmed.ncbi.nlm.nih.gov/37898855/
37876969	10.3389/fonc.2023.1254304	PMC10593479	Prevalence and risk factors for high-risk human papillomavirus infection among women from three southern geopolitical zones of Nigeria.	Frontiers in oncology	2023	Chika Kingsley Onwuamah	https://pubmed.ncbi.nlm.nih.gov/37876969/
37870947	10.1089/lgbt.2023.0012	PMC11698672	Acceptability of Anal Human Papillomavirus Home Self-Sampling and Clinician Sampling Among Sexual and Gender Minority Individuals in Milwaukee, Wisconsin: The Prevent Anal Cancer Self-Swab Study.	LGBT health	2024	Jenna Nitkowski	https://pubmed.ncbi.nlm.nih.gov/37870947/
37844427	10.1016/j.pec.2023.107993		An intervention to increase cervical cancer screening among women living with HIV: A mixed methods study.	Patient education and counseling	2024	Matthew Asare	https://pubmed.ncbi.nlm.nih.gov/37844427/
37841741	10.3389/fpubh.2023.1226779	PMC10570451	Cervical cancer screening programs for female sex workers: a scoping review.	Frontiers in public health	2023	Léa Vimpere	https://pubmed.ncbi.nlm.nih.gov/37841741/
37819974	10.1371/journal.pone.0291643	PMC10566688	Awareness and knowledge of physicians and residents on the non-sexual routes of human papilloma virus (HPV) infection and their perspectives on anti-HPV vaccination in Jordan.	PloS one	2023	Arwa Qaqish	https://pubmed.ncbi.nlm.nih.gov/37819974/
37810963	10.3389/fonc.2023.1243888	PMC10560038	Molecular triaging options for women testing HPV positive with self-collected samples.	Frontiers in oncology	2023	Katayoun Taghavi	https://pubmed.ncbi.nlm.nih.gov/37810963/
37803335	10.1186/s12913-023-10040-6	PMC10559573	The early impacts of primary HPV cervical screening implementation in Australia on the pathology sector: a qualitative study.	BMC health services research	2023	Claire Bavor	https://pubmed.ncbi.nlm.nih.gov/37803335/
37788346	10.1158/1940-6207.capr-23-0134		Clinical Performance of hrHPV Primary Screening Using Vaginal versus Cervical Samples to Detect High-grade Intraepithelial Lesions.	Cancer prevention research (Philadelphia, Pa.)	2023	Jonathan King	https://pubmed.ncbi.nlm.nih.gov/37788346/
37772799	10.1002/ijc.34698	PMC12173671	A rapid HPV typing assay to support global cervical cancer screening and risk-based management: A cross-sectional study.	International journal of cancer	2024	Federica Inturrisi	https://pubmed.ncbi.nlm.nih.gov/37772799/
37766295	10.3390/v15091889	PMC10537107	Accuracy of Human Papillomavirus (HPV) Testing on Urine and Vaginal Self-Samples Compared to Clinician-Collected Cervical Sample in Women Referred to Colposcopy.	Viruses	2023	Marianna Martinelli	https://pubmed.ncbi.nlm.nih.gov/37766295/
37764977	10.3390/pathogens12091169	PMC10535381	Preliminary Results of Feasibility and Acceptability of Self-Collection for Cervical Screening in Italian Women.	Pathogens (Basel, Switzerland)	2023	Illari Sechi	https://pubmed.ncbi.nlm.nih.gov/37764977/
37743059	10.3802/jgo.2024.35.e6	PMC10792213	Feasibility, accuracy and acceptability of self-sampled human papillomavirus testing using careHPV in Cambodia: a cross-sectional study.	Journal of gynecologic oncology	2024	Sovanara Hang	https://pubmed.ncbi.nlm.nih.gov/37743059/
37724032	10.1177/0272684x221090060		Determinants of Low-Income Women's Participation in Self-Collected Samples for Cervical Cancer Detection: Application of the Theory of Planned Behavior.	Community health equity research & policy	2023	Matthew Asare	https://pubmed.ncbi.nlm.nih.gov/37724032/
37708516	10.1097/aog.0000000000005393		Primary Human Papillomavirus Testing and Other New Technologies for Cervical Cancer Screening.	Obstetrics and gynecology	2023	Mark H Einstein	https://pubmed.ncbi.nlm.nih.gov/37708516/
37707939	10.2196/51643	PMC10540018	A Model for Empowering Rural Solutions for Cervical Cancer Prevention (He Tapu Te Whare Tangata): Protocol for a Cluster Randomized Crossover Trial.	JMIR research protocols	2023	Beverley Lawton	https://pubmed.ncbi.nlm.nih.gov/37707939/
37693492	10.1101/2023.08.30.23294826	PMC10491363	Design of the HPV-Automated Visual Evaluation (PAVE) Study: Validating a Novel Cervical Screening Strategy.	medRxiv : the preprint server for health sciences	2023	Silvia de Sanjosé	https://pubmed.ncbi.nlm.nih.gov/37693492/
37692077	10.1016/j.eclinm.2023.102183	PMC10484965	Self-sampling and HPV DNA testing for cervical precancer screening in a cohort of nuns in Ghana: a cross-sectional cohort study.	EClinicalMedicine	2023	Kofi Effah	https://pubmed.ncbi.nlm.nih.gov/37692077/
37680375	10.4103/jmh.jmh_251_22	PMC10482018	Study to Determine Concordance between High-Risk Human Papilloma Virus DNA Detection in Self Collected First Voided Urine Samples and Health-Care Worker Collected Cervical Samples in a Subset of Women with Proven Histopathological Precancerous and Cancerous Lesions of the Cervix.	Journal of mid-life health	2023	Shashank Purwar	https://pubmed.ncbi.nlm.nih.gov/37680375/
37671214	10.7759/cureus.42970	PMC10475580	Cervical Cancer Awareness and Attitude Towards Cervical Cancer Screening and Human Papillomavirus Vaccines Among Urban Women of Karachi, Pakistan.	Cureus	2023	Saira Shahnaz	https://pubmed.ncbi.nlm.nih.gov/37671214/
37664989	10.7554/elife.86358	PMC10476963	Examining the perceived impact of the COVID-19 pandemic on cervical cancer screening practices among clinicians practicing in Federally Qualified Health Centers: A mixed methods study.	eLife	2023	Lindsay Fuzzell	https://pubmed.ncbi.nlm.nih.gov/37664989/
37656169	10.7554/elife.85682	PMC10473834	Examining the association of clinician characteristics with perceived changes in cervical cancer screening and colposcopy practice during the COVID-19 pandemic: a mixed methods assessment.	eLife	2023	Lindsay Fuzzell	https://pubmed.ncbi.nlm.nih.gov/37656169/
37645965	10.1101/2023.08.15.23294132	PMC10462238	Cervicovaginal and anal self-sampling for HPV testing in a transgender and gender diverse population assigned female at birth: comfort, difficulty, and willingness to use.	medRxiv : the preprint server for health sciences	2023	Erin F Welsh	https://pubmed.ncbi.nlm.nih.gov/37645965/
37645745	10.1101/2023.08.15.23294129	PMC10462201	Prevalence and determinants of cervicovaginal, oral, and anal HPV infection in a population of transgender and gender diverse people assigned female at birth.	medRxiv : the preprint server for health sciences	2023	Ryan D McIntosh	https://pubmed.ncbi.nlm.nih.gov/37645745/
37645164	10.12688/openreseurope.13398.2	PMC10445943	A pilot study of risk-stratified cervical cancer screening.	Open research Europe	2021	Jiangrong Wang	https://pubmed.ncbi.nlm.nih.gov/37645164/
37642046	10.31557/apjcp.2023.24.8.2615	PMC10685204	Agreement between Self- and Physician‑Sampling for Detection of High‑Risk Human Papillomavirus Infections in Women Attending Cervical Screening at National Cancer Institute, Thailand.	Asian Pacific journal of cancer prevention : APJCP	2023	Suleeporn Sangrajrang	https://pubmed.ncbi.nlm.nih.gov/37642046/
37633857	10.1007/s10552-023-01778-9	10037549	HPV self-sampling among women in the United States: preferences for implementation.	Cancer causes & control : CCC	2024	Ashvita Garg	https://pubmed.ncbi.nlm.nih.gov/37633857/
37632577	10.1007/s10552-023-01775-y	PMC11622124	The impact of body mass index and physical disability on home-based anal self-sampling.	Cancer causes & control : CCC	2024	Jenna Nitkowski	https://pubmed.ncbi.nlm.nih.gov/37632577/
37623195	10.3390/ijerph20166613	PMC10454402	Effectiveness of Clinic-Based Patient-Led Human Papillomavirus DNA Self-Sampling among HIV-Infected Women in Uganda.	International journal of environmental research and public health	2023	Agnes Nyabigambo	https://pubmed.ncbi.nlm.nih.gov/37623195/
37612037	10.1136/ijgc-2023-004424		Self- and physician-collected high-risk human papillomavirus (HPV) testing to detect high-grade cervical lesions among Thai women.	International journal of gynecological cancer : official journal of the International Gynecological Cancer Society	2023	Natacha Phoolcharoen	https://pubmed.ncbi.nlm.nih.gov/37612037/
37606537	10.1039/d3an01123b		A microfluidic-chip-based system with loop-mediated isothermal amplification for rapid and parallel detection of Trichomonas vaginalis and human papillomavirus.	The Analyst	2023	Zeyin Mao	https://pubmed.ncbi.nlm.nih.gov/37606537/
37576181	10.2147/ijwh.s415924	PMC10417788	Beliefs and Utilization of Cervical Cancer Screening by Female Health Care Workers in Saudi Arabia Using the Health Belief Model: A Nationwide Study.	International journal of women's health	2023	Nouf A AlShamlan	https://pubmed.ncbi.nlm.nih.gov/37576181/
37564780	10.1016/j.puhip.2023.100417	PMC10410574	The acceptability of HPV vaginal self-sampling for cervical cancer screening in Latin America: A systematic review.	Public health in practice (Oxford, England)	2023	Luisa Narvaez	https://pubmed.ncbi.nlm.nih.gov/37564780/
37537651	10.1186/s12919-023-00271-0	PMC10401732	Prevention and control of HPV and HPV-related cancers in France: the evolving landscape and the way forward - a meeting report.	BMC proceedings	2023	Dur-E-Nayab Waheed	https://pubmed.ncbi.nlm.nih.gov/37537651/
37528945	10.1017/cts.2023.578	PMC10388433	Feasibility and anticipated acceptability of community health worker-facilitated HPV self-sampling for cervical cancer screening around Lake County, Indiana.	Journal of clinical and translational science	2023	Tiwaladeoluwa B Adekunle	https://pubmed.ncbi.nlm.nih.gov/37528945/
37519623	10.7759/cureus.41098	PMC10381098	Screening Guidelines and Programs for Cervical Cancer Control in Countries of Different Economic Groups: A Narrative Review.	Cureus	2023	Jyoti Sharma	https://pubmed.ncbi.nlm.nih.gov/37519623/
37505776	10.31557/apjcp.2023.24.7.2427	PMC10676509	Comparison of Human Papillomavirus Genotype Detection in Paired Urine and Self-Collected Cervical Swabs: A Pilot Study.	Asian Pacific journal of cancer prevention : APJCP	2023	Sangram Singh Patel	https://pubmed.ncbi.nlm.nih.gov/37505776/
37505749	10.31557/apjcp.2023.24.7.2207	PMC10676510	A Comprehensive Review of Cervical Cancer Screening Devices: The Pros and the Cons.	Asian Pacific journal of cancer prevention : APJCP	2023	Hui Juen Hon	https://pubmed.ncbi.nlm.nih.gov/37505749/
37505160	10.1097/md.0000000000034539	PMC10378734	Factors associated with Pap test screening among South Korean women aged 20 to 39 years.	Medicine	2023	Yun Am Seo	https://pubmed.ncbi.nlm.nih.gov/37505160/
37504372	10.3390/curroncol30070512	PMC10378227	Are Canadian Women Prepared for the Transition to Primary HPV Testing in Cervical Screening? A National Survey of Knowledge, Attitudes, and Beliefs.	Current oncology (Toronto, Ont.)	2023	Ben Haward	https://pubmed.ncbi.nlm.nih.gov/37504372/
